DEPT,SUBJ,CRS NUMBER,CAMPUS,MAX ENR,ACT ENR,TERM
FOUN,DSGN,100,SAV,20,21,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,21,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,20,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,20,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,21,202510
FOUN,DSGN,100,SAV,20,20,202510
FOUN,DSGN,100,SAV,20,21,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,20,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,20,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,21,202510
FOUN,DSGN,100,SAV,20,21,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,16,202510
FOUN,DSGN,100,SAV,20,14,202510
FOUN,DSGN,100,SAV,20,20,202510
FOUN,DSGN,100,SAV,20,21,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,20,202510
FOUN,DSGN,100,SAV,20,20,202510
FOUN,DSGN,100,SAV,20,21,202510
FOUN,DSGN,100,SAV,20,19,202510
FOUN,DSGN,100,SAV,20,21,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,19,202510
FOUN,DSGN,100,SAV,20,19,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,19,202510
FOUN,DSGN,100,SAV,20,20,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,21,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,20,202510
FOUN,DSGN,100,SAV,20,20,202510
FOUN,DSGN,100,SAV,20,19,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,21,202510
FOUN,DSGN,100,SAV,20,20,202510
FOUN,DSGN,100,NOW,20,18,202510
FOUN,DSGN,100,NOW,20,15,202510
FOUN,DSGN,100,NOW,20,17,202510
FOUN,DSGN,100,NOW,20,19,202510
FOUN,DSGN,100,NOW,20,16,202510
FOUN,DSGN,100,NOW,20,17,202510
FOUN,DSGN,100,NOW,20,19,202510
FOUN,DSGN,100,NOW,20,20,202510
FOUN,DSGN,100,NOW,20,17,202510
FOUN,DSGN,100,SAV,20,21,202510
FOUN,DSGN,100,SAV,20,20,202510
FOUN,DSGN,100,SAV,20,19,202510
FOUN,DSGN,100,SAV,20,20,202510
FOUN,DSGN,100,SAV,20,20,202510
FOUN,DSGN,100,SAV,20,19,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,21,202510
FOUN,DSGN,100,SAV,20,20,202510
FOUN,DSGN,100,SAV,20,13,202510
FOUN,DSGN,101,SAV,20,22,202510
FOUN,DSGN,101,SAV,20,20,202510
FOUN,DSGN,101,SAV,20,22,202510
FOUN,DSGN,101,SAV,20,22,202510
FOUN,DSGN,101,SAV,20,20,202510
FOUN,DSGN,101,SAV,20,20,202510
FOUN,DSGN,101,SAV,20,21,202510
FOUN,DSGN,101,SAV,20,21,202510
FOUN,DSGN,101,SAV,20,18,202510
FOUN,DSGN,101,SAV,20,18,202510
FOUN,DSGN,101,SAV,20,22,202510
FOUN,DSGN,101,SAV,20,20,202510
FOUN,DSGN,101,SAV,20,22,202510
FOUN,DSGN,101,SAV,20,21,202510
FOUN,DSGN,101,SAV,20,22,202510
FOUN,DSGN,101,SAV,20,22,202510
FOUN,DSGN,101,SAV,20,22,202510
FOUN,DSGN,101,SAV,20,22,202510
FOUN,DSGN,101,SAV,20,21,202510
FOUN,DSGN,101,SAV,20,22,202510
FOUN,DSGN,101,SAV,20,22,202510
FOUN,DSGN,101,SAV,20,22,202510
FOUN,DSGN,101,SAV,20,22,202510
FOUN,DSGN,101,SAV,20,18,202510
FOUN,DSGN,101,SAV,20,20,202510
FOUN,DSGN,101,NOW,20,21,202510
FOUN,DSGN,101,NOW,20,19,202510
FOUN,DSGN,101,NOW,20,18,202510
FOUN,DSGN,101,NOW,20,19,202510
FOUN,DSGN,101,NOW,20,20,202510
FOUN,DSGN,101,NOW,20,16,202510
FOUN,DSGN,101,NOW,20,19,202510
FOUN,DSGN,101,SAV,20,22,202510
FOUN,DSGN,101,SAV,20,21,202510
FOUN,DSGN,101,SAV,20,22,202510
FOUN,DSGN,101,SAV,20,20,202510
FOUN,DSGN,101,SAV,20,22,202510
FOUN,DSGN,102,SAV,20,22,202510
FOUN,DSGN,102,SAV,20,21,202510
FOUN,DSGN,102,SAV,20,22,202510
FOUN,DSGN,102,SAV,20,18,202510
FOUN,DSGN,102,SAV,20,21,202510
FOUN,DSGN,102,SAV,20,21,202510
FOUN,DSGN,102,SAV,20,21,202510
FOUN,DSGN,102,SAV,20,22,202510
FOUN,DSGN,102,SAV,20,21,202510
FOUN,DSGN,102,SAV,20,22,202510
FOUN,DSGN,102,SAV,20,20,202510
FOUN,DSGN,102,SAV,20,22,202510
FOUN,DSGN,102,SAV,20,22,202510
FOUN,DSGN,102,SAV,20,22,202510
FOUN,DSGN,102,SAV,20,22,202510
FOUN,DSGN,102,SAV,20,22,202510
FOUN,DSGN,102,SAV,20,22,202510
FOUN,DSGN,102,SAV,20,21,202510
FOUN,DSGN,102,SAV,20,15,202510
FOUN,DSGN,102,SAV,20,15,202510
FOUN,DSGN,102,SAV,20,8,202510
FOUN,DSGN,102,SAV,20,14,202510
FOUN,DSGN,102,SAV,20,20,202510
FOUN,DSGN,102,SAV,20,19,202510
FOUN,DSGN,102,SAV,20,22,202510
FOUN,DSGN,102,SAV,20,22,202510
FOUN,DSGN,102,SAV,20,22,202510
FOUN,DSGN,102,NOW,20,17,202510
FOUN,DSGN,102,NOW,20,22,202510
FOUN,DSGN,102,NOW,20,20,202510
FOUN,DSGN,102,NOW,20,19,202510
FOUN,DSGN,102,NOW,20,13,202510
FOUN,DSGN,102,NOW,20,12,202510
FOUN,DSGN,102,SAV,20,22,202510
FOUN,DSGN,105,SAV,20,20,202510
FOUN,DSGN,105,SAV,20,17,202510
FOUN,DSGN,105,SAV,20,16,202510
FOUN,DSGN,105,NOW,20,19,202510
FOUN,DSGN,105,NOW,20,17,202510
FOUN,DSGN,105,NOW,20,16,202510
FOUN,DSGN,105,NOW,20,10,202510
FOUN,DSGN,115,SAV,20,22,202510
FOUN,DSGN,115,SAV,20,22,202510
FOUN,DSGN,115,SAV,20,19,202510
FOUN,DSGN,115,NOW,20,20,202510
FOUN,DSGN,204,SAV,20,19,202510
FOUN,DSGN,204,SAV,20,21,202510
FOUN,DSGN,204,SAV,20,20,202510
FOUN,DSGN,204,SAV,20,18,202510
FOUN,DSGN,204,NOW,20,21,202510
FOUN,DSGN,204,NOW,20,22,202510
FOUN,DSGN,204,NOW,20,21,202510
FOUN,DSGN,208,SAV,20,19,202510
FOUN,DSGN,208,SAV,20,20,202510
FOUN,DSGN,208,SAV,20,20,202510
FOUN,DSGN,208,SAV,20,20,202510
FOUN,DSGN,208,SAV,20,20,202510
FOUN,DSGN,208,SAV,20,19,202510
FOUN,DSGN,208,SAV,20,14,202510
FOUN,DSGN,208,SAV,20,20,202510
FOUN,DSGN,208,SAV,20,20,202510
FOUN,DSGN,208,NOW,20,22,202510
FOUN,DRAW,100,SAV,20,19,202520
FOUN,DRAW,100,SAV,20,20,202520
FOUN,DRAW,100,SAV,20,21,202520
FOUN,DRAW,100,SAV,20,20,202520
FOUN,DRAW,100,SAV,20,21,202520
FOUN,DRAW,100,SAV,20,16,202520
FOUN,DRAW,100,SAV,20,19,202520
FOUN,DRAW,100,SAV,20,19,202520
FOUN,DRAW,100,SAV,20,18,202520
FOUN,DRAW,100,SAV,20,19,202520
FOUN,DRAW,100,SAV,20,19,202520
FOUN,DRAW,100,SAV,20,18,202520
FOUN,DRAW,100,SAV,20,19,202520
FOUN,DRAW,100,SAV,20,18,202520
FOUN,DRAW,100,SAV,20,19,202520
FOUN,DRAW,100,SAV,20,22,202520
FOUN,DRAW,100,SAV,20,19,202520
FOUN,DRAW,100,SAV,20,19,202520
FOUN,DRAW,100,SAV,20,22,202520
FOUN,DRAW,100,SAV,20,21,202520
FOUN,DRAW,100,SAV,20,21,202520
FOUN,DRAW,100,SAV,20,20,202520
FOUN,DRAW,100,SAV,20,19,202520
FOUN,DRAW,100,SAV,20,18,202520
FOUN,DRAW,100,NOW,20,19,202520
FOUN,DRAW,100,NOW,20,17,202520
FOUN,DRAW,100,NOW,20,20,202520
FOUN,DRAW,100,NOW,20,20,202520
FOUN,DRAW,100,SAV,20,21,202520
FOUN,DRAW,100,SAV,20,20,202520
FOUN,DRAW,101,SAV,20,21,202520
FOUN,DRAW,101,SAV,20,18,202520
FOUN,DRAW,101,SAV,20,20,202520
FOUN,DRAW,101,SAV,20,18,202520
FOUN,DRAW,101,SAV,20,21,202520
FOUN,DRAW,101,SAV,20,17,202520
FOUN,DRAW,101,SAV,20,20,202520
FOUN,DRAW,101,SAV,20,22,202520
FOUN,DRAW,101,SAV,20,21,202520
FOUN,DRAW,101,SAV,20,22,202520
FOUN,DRAW,101,SAV,20,19,202520
FOUN,DRAW,101,SAV,20,17,202520
FOUN,DRAW,101,SAV,20,19,202520
FOUN,DRAW,101,SAV,20,22,202520
FOUN,DRAW,101,SAV,20,21,202520
FOUN,DRAW,101,SAV,20,22,202520
FOUN,DRAW,101,SAV,20,20,202520
FOUN,DRAW,101,SAV,20,21,202520
FOUN,DRAW,101,SAV,20,21,202520
FOUN,DRAW,101,SAV,20,17,202520
FOUN,DRAW,101,SAV,20,20,202520
FOUN,DRAW,101,SAV,20,19,202520
FOUN,DRAW,101,SAV,20,20,202520
FOUN,DRAW,101,SAV,20,20,202520
FOUN,DRAW,101,SAV,20,21,202520
FOUN,DRAW,101,SAV,20,20,202520
FOUN,DRAW,101,SAV,20,21,202520
FOUN,DRAW,101,SAV,20,20,202520
FOUN,DRAW,101,SAV,20,21,202520
FOUN,DRAW,101,SAV,20,21,202520
FOUN,DRAW,101,SAV,20,19,202520
FOUN,DRAW,101,SAV,20,21,202520
FOUN,DRAW,101,SAV,20,15,202520
FOUN,DRAW,101,SAV,20,19,202520
FOUN,DRAW,101,SAV,20,21,202520
FOUN,DRAW,101,SAV,20,21,202520
FOUN,DRAW,101,SAV,20,16,202520
FOUN,DRAW,101,SAV,20,22,202520
FOUN,DRAW,101,SAV,20,21,202520
FOUN,DRAW,101,SAV,20,19,202520
FOUN,DRAW,101,SAV,20,21,202520
FOUN,DRAW,101,SAV,20,21,202520
FOUN,DRAW,101,SAV,20,18,202520
FOUN,DRAW,101,SAV,20,16,202520
FOUN,DRAW,101,SAV,20,19,202520
FOUN,DRAW,101,SAV,20,22,202520
FOUN,DRAW,101,SAV,20,18,202520
FOUN,DRAW,101,SAV,20,22,202520
FOUN,DRAW,101,SAV,20,21,202520
FOUN,DRAW,101,SAV,20,18,202520
FOUN,DRAW,101,SAV,20,18,202520
FOUN,DRAW,101,SAV,20,14,202520
FOUN,DRAW,101,SAV,20,22,202520
FOUN,DRAW,101,SAV,20,16,202520
FOUN,DRAW,101,SAV,20,21,202520
FOUN,DRAW,101,SAV,20,21,202520
FOUN,DRAW,101,SAV,20,21,202520
FOUN,DRAW,101,SAV,20,17,202520
FOUN,DRAW,101,SAV,20,21,202520
FOUN,DRAW,101,SAV,20,21,202520
FOUN,DRAW,101,SAV,20,17,202520
FOUN,DRAW,101,SAV,20,17,202520
FOUN,DRAW,101,SAV,20,22,202520
FOUN,DRAW,101,SAV,20,14,202520
FOUN,DRAW,101,SAV,20,17,202520
FOUN,DRAW,101,SAV,20,19,202520
FOUN,DRAW,101,SAV,20,21,202520
FOUN,DRAW,101,SAV,20,22,202520
FOUN,DRAW,101,SAV,20,19,202520
FOUN,DRAW,101,SAV,20,16,202520
FOUN,DRAW,101,SAV,20,18,202520
FOUN,DRAW,101,SAV,20,20,202520
FOUN,DRAW,101,SAV,20,22,202520
FOUN,DRAW,101,SAV,20,20,202520
FOUN,DRAW,101,SAV,20,18,202520
FOUN,DRAW,101,SAV,20,17,202520
FOUN,DRAW,101,NOW,20,20,202520
FOUN,DRAW,101,NOW,20,20,202520
FOUN,DRAW,101,NOW,20,18,202520
FOUN,DRAW,101,NOW,20,11,202520
FOUN,DRAW,101,NOW,20,19,202520
FOUN,DRAW,101,NOW,20,16,202520
FOUN,DRAW,101,NOW,20,12,202520
FOUN,DRAW,101,SAV,20,17,202520
FOUN,DRAW,200,SAV,20,17,202520
FOUN,DRAW,200,SAV,20,17,202520
FOUN,DRAW,200,SAV,20,20,202520
FOUN,DRAW,200,SAV,20,18,202520
FOUN,DRAW,200,SAV,20,15,202520
FOUN,DRAW,200,SAV,20,19,202520
FOUN,DRAW,200,SAV,20,19,202520
FOUN,DRAW,200,SAV,20,18,202520
FOUN,DRAW,200,SAV,20,19,202520
FOUN,DRAW,200,SAV,20,14,202520
FOUN,DRAW,200,SAV,20,19,202520
FOUN,DRAW,200,SAV,20,10,202520
FOUN,DRAW,200,SAV,20,16,202520
FOUN,DRAW,200,SAV,20,20,202520
FOUN,DRAW,200,SAV,20,9,202520
FOUN,DRAW,200,NOW,20,17,202520
FOUN,DRAW,200,NOW,20,18,202520
FOUN,DRAW,206,SAV,20,20,202520
FOUN,DRAW,206,SAV,20,22,202520
FOUN,DRAW,206,SAV,20,19,202520
FOUN,DRAW,206,SAV,20,20,202520
FOUN,DRAW,206,SAV,20,20,202520
FOUN,DRAW,206,SAV,20,20,202520
FOUN,DRAW,206,SAV,20,22,202520
FOUN,DRAW,206,NOW,20,17,202520
FOUN,DRAW,210,SAV,20,18,202520
FOUN,DRAW,225,SAV,20,19,202520
FOUN,DRAW,225,SAV,20,8,202520
FOUN,DRAW,230,SAV,20,17,202520
FOUN,DRAW,230,SAV,20,20,202520
FOUN,DRAW,230,SAV,20,18,202520
FOUN,DRAW,230,NOW,20,20,202520
FOUN,DRAW,230,NOW,20,17,202520
FOUN,DRAW,240,SAV,20,20,202520
FOUN,DRAW,240,SAV,20,17,202520
FOUN,DRAW,240,SAV,20,19,202520
FOUN,DRAW,242,SAV,20,20,202520
FOUN,DRAW,250,SAV,20,2,202520
FOUN,DSGN,100,SAV,20,19,202520
FOUN,DSGN,100,SAV,20,17,202520
FOUN,DSGN,100,SAV,20,20,202520
FOUN,DSGN,100,SAV,20,22,202520
FOUN,DSGN,100,SAV,20,21,202520
FOUN,DSGN,100,SAV,20,22,202520
FOUN,DSGN,100,SAV,20,16,202520
FOUN,DSGN,100,SAV,20,19,202520
FOUN,DSGN,100,SAV,20,20,202520
FOUN,DSGN,100,SAV,20,21,202520
FOUN,DSGN,100,SAV,20,12,202520
FOUN,DSGN,100,SAV,20,19,202520
FOUN,DSGN,100,NOW,20,16,202520
FOUN,DSGN,100,NOW,20,22,202520
FOUN,DSGN,100,NOW,20,13,202520
FOUN,DSGN,100,NOW,20,17,202520
FOUN,DSGN,100,NOW,20,16,202520
FOUN,DSGN,100,NOW,20,20,202520
FOUN,DSGN,100,SAV,20,20,202520
FOUN,DSGN,100,SAV,20,19,202520
FOUN,DSGN,101,SAV,20,20,202520
FOUN,DSGN,101,SAV,20,21,202520
FOUN,DSGN,101,SAV,20,20,202520
FOUN,DSGN,101,SAV,20,22,202520
FOUN,DSGN,101,SAV,20,17,202520
FOUN,DSGN,101,SAV,20,19,202520
FOUN,DSGN,101,SAV,20,18,202520
FOUN,DSGN,101,SAV,20,20,202520
FOUN,DSGN,101,SAV,20,22,202520
FOUN,DSGN,101,SAV,20,18,202520
FOUN,DSGN,101,SAV,20,21,202520
FOUN,DSGN,101,SAV,20,22,202520
FOUN,DSGN,101,SAV,20,20,202520
FOUN,DSGN,101,SAV,20,20,202520
FOUN,DSGN,101,SAV,20,22,202520
FOUN,DSGN,101,SAV,20,21,202520
FOUN,DSGN,101,SAV,20,20,202520
FOUN,DSGN,101,SAV,20,20,202520
FOUN,DSGN,101,SAV,20,20,202520
FOUN,DSGN,101,SAV,20,22,202520
FOUN,DSGN,101,SAV,20,22,202520
FOUN,DSGN,101,SAV,20,22,202520
FOUN,DSGN,101,SAV,20,21,202520
FOUN,DSGN,101,SAV,20,20,202520
FOUN,DSGN,101,SAV,20,21,202520
FOUN,DSGN,101,SAV,20,21,202520
FOUN,DSGN,101,SAV,20,21,202520
FOUN,DSGN,101,SAV,20,20,202520
FOUN,DSGN,101,SAV,20,22,202520
FOUN,DSGN,101,SAV,20,21,202520
FOUN,DSGN,101,SAV,20,22,202520
FOUN,DSGN,101,SAV,20,21,202520
FOUN,DSGN,101,SAV,20,19,202520
FOUN,DSGN,101,SAV,20,17,202520
FOUN,DSGN,101,SAV,20,16,202520
FOUN,DSGN,101,SAV,20,22,202520
FOUN,DSGN,101,SAV,20,22,202520
FOUN,DSGN,101,SAV,20,22,202520
FOUN,DSGN,101,SAV,20,22,202520
FOUN,DSGN,101,SAV,20,19,202520
FOUN,DSGN,101,SAV,20,20,202520
FOUN,DSGN,101,SAV,20,19,202520
FOUN,DSGN,101,SAV,20,18,202520
FOUN,DSGN,101,SAV,20,21,202520
FOUN,DSGN,101,SAV,20,22,202520
FOUN,DSGN,101,SAV,20,20,202520
FOUN,DSGN,101,SAV,20,22,202520
FOUN,DSGN,101,SAV,20,21,202520
FOUN,DSGN,101,SAV,20,17,202520
FOUN,DSGN,101,SAV,20,21,202520
FOUN,DSGN,101,SAV,20,20,202520
FOUN,DSGN,101,SAV,20,20,202520
FOUN,DSGN,101,SAV,20,22,202520
FOUN,DSGN,101,SAV,20,17,202520
FOUN,DSGN,101,SAV,20,16,202520
FOUN,DSGN,101,SAV,20,21,202520
FOUN,DSGN,101,SAV,20,21,202520
FOUN,DSGN,101,SAV,20,18,202520
FOUN,DSGN,101,SAV,20,22,202520
FOUN,DSGN,101,SAV,20,18,202520
FOUN,DSGN,101,SAV,20,21,202520
FOUN,DSGN,101,SAV,20,19,202520
FOUN,DSGN,101,SAV,20,20,202520
FOUN,DSGN,101,SAV,20,19,202520
FOUN,DSGN,101,SAV,20,17,202520
FOUN,DSGN,101,SAV,20,20,202520
FOUN,DSGN,101,SAV,20,21,202520
FOUN,DSGN,101,SAV,20,19,202520
FOUN,DSGN,101,SAV,20,20,202520
FOUN,DSGN,101,SAV,20,21,202520
FOUN,DSGN,101,NOW,20,18,202520
FOUN,DSGN,101,NOW,20,19,202520
FOUN,DSGN,101,NOW,20,21,202520
FOUN,DSGN,101,NOW,20,18,202520
FOUN,DSGN,101,NOW,20,16,202520
FOUN,DSGN,101,NOW,20,20,202520
FOUN,DSGN,101,NOW,20,18,202520
FOUN,DSGN,101,NOW,20,22,202520
FOUN,DSGN,101,NOW,20,20,202520
FOUN,DSGN,101,SAV,20,21,202520
FOUN,DSGN,102,SAV,20,18,202520
FOUN,DSGN,102,SAV,20,21,202520
FOUN,DSGN,102,SAV,20,18,202520
FOUN,DSGN,102,SAV,20,22,202520
FOUN,DSGN,102,SAV,20,20,202520
FOUN,DSGN,102,SAV,20,20,202520
FOUN,DSGN,102,SAV,20,19,202520
FOUN,DSGN,102,SAV,20,20,202520
FOUN,DSGN,102,SAV,20,19,202520
FOUN,DSGN,102,SAV,20,21,202520
FOUN,DSGN,102,SAV,20,22,202520
FOUN,DSGN,102,SAV,20,22,202520
FOUN,DSGN,102,SAV,20,21,202520
FOUN,DSGN,102,SAV,20,21,202520
FOUN,DSGN,102,SAV,20,22,202520
FOUN,DSGN,102,SAV,20,20,202520
FOUN,DSGN,102,SAV,20,18,202520
FOUN,DSGN,102,SAV,20,22,202520
FOUN,DSGN,102,SAV,20,22,202520
FOUN,DSGN,102,SAV,20,15,202520
FOUN,DSGN,102,SAV,20,22,202520
FOUN,DSGN,102,SAV,20,20,202520
FOUN,DSGN,102,SAV,20,22,202520
FOUN,DSGN,102,SAV,20,16,202520
FOUN,DSGN,102,SAV,20,15,202520
FOUN,DSGN,102,SAV,20,19,202520
FOUN,DSGN,102,SAV,20,20,202520
FOUN,DSGN,102,SAV,20,15,202520
FOUN,DSGN,102,SAV,20,18,202520
FOUN,DSGN,102,SAV,20,21,202520
FOUN,DSGN,102,SAV,20,18,202520
FOUN,DSGN,102,NOW,20,21,202520
FOUN,DSGN,102,NOW,20,16,202520
FOUN,DSGN,102,NOW,20,18,202520
FOUN,DSGN,102,NOW,20,17,202520
FOUN,DSGN,102,NOW,20,18,202520
FOUN,DSGN,102,NOW,20,17,202520
FOUN,DSGN,102,SAV,20,19,202520
FOUN,DSGN,105,SAV,20,17,202520
FOUN,DSGN,105,SAV,20,20,202520
FOUN,DSGN,105,SAV,20,11,202520
FOUN,DSGN,105,NOW,20,20,202520
FOUN,DSGN,105,NOW,20,17,202520
FOUN,DSGN,105,NOW,20,15,202520
FOUN,DSGN,115,SAV,20,21,202520
FOUN,DSGN,115,SAV,20,18,202520
FOUN,DSGN,115,SAV,20,18,202520
FOUN,DSGN,115,SAV,20,22,202520
FOUN,DSGN,115,SAV,20,19,202520
FOUN,DSGN,115,SAV,20,22,202520
FOUN,DSGN,204,SAV,20,22,202520
FOUN,DSGN,204,SAV,20,22,202520
FOUN,DSGN,204,SAV,20,21,202520
FOUN,DSGN,204,SAV,20,21,202520
FOUN,DSGN,204,NOW,20,21,202520
FOUN,DSGN,204,NOW,20,22,202520
FOUN,DSGN,204,NOW,20,20,202520
FOUN,DSGN,204,NOW,20,20,202520
FOUN,DSGN,208,SAV,20,16,202520
FOUN,DSGN,208,SAV,20,22,202520
FOUN,DSGN,208,SAV,20,20,202520
FOUN,DSGN,208,SAV,20,20,202520
FOUN,DSGN,208,SAV,20,17,202520
FOUN,DSGN,208,SAV,20,19,202520
FOUN,DSGN,208,SAV,20,20,202520
FOUN,DSGN,208,SAV,20,18,202520
FOUN,DSGN,208,SAV,20,16,202520
FOUN,DSGN,208,NOW,20,21,202520
FOUN,DSGN,208,NOW,20,18,202520
FOUN,DSGN,208,NOW,20,22,202520
FOUN,DSGN,208,NOW,20,22,202520
FOUN,DRAW,100,SAV,20,17,202530
FOUN,DRAW,100,SAV,20,16,202530
FOUN,DRAW,100,SAV,20,20,202530
FOUN,DRAW,100,SAV,20,20,202530
FOUN,DRAW,100,SAV,20,17,202530
FOUN,DRAW,100,SAV,20,17,202530
FOUN,DRAW,100,SAV,20,20,202530
FOUN,DRAW,100,NOW,20,17,202530
FOUN,DRAW,100,NOW,20,16,202530
FOUN,DRAW,100,NOW,20,13,202530
FOUN,DRAW,100,NOW,20,14,202530
FOUN,DRAW,101,SAV,20,14,202530
FOUN,DRAW,101,SAV,20,20,202530
FOUN,DRAW,101,SAV,20,20,202530
FOUN,DRAW,101,SAV,20,7,202530
FOUN,DRAW,101,SAV,20,6,202530
FOUN,DRAW,101,SAV,20,16,202530
FOUN,DRAW,101,SAV,20,9,202530
FOUN,DRAW,101,SAV,20,6,202530
FOUN,DRAW,101,SAV,20,18,202530
FOUN,DRAW,101,SAV,20,13,202530
FOUN,DRAW,101,SAV,20,18,202530
FOUN,DRAW,101,SAV,20,8,202530
FOUN,DRAW,101,SAV,20,18,202530
FOUN,DRAW,101,SAV,20,18,202530
FOUN,DRAW,101,SAV,20,17,202530
FOUN,DRAW,101,SAV,20,20,202530
FOUN,DRAW,101,SAV,20,13,202530
FOUN,DRAW,101,SAV,20,14,202530
FOUN,DRAW,101,SAV,20,18,202530
FOUN,DRAW,101,SAV,20,18,202530
FOUN,DRAW,101,SAV,20,10,202530
FOUN,DRAW,101,SAV,20,8,202530
FOUN,DRAW,101,SAV,20,14,202530
FOUN,DRAW,101,NOW,20,18,202530
FOUN,DRAW,101,NOW,20,13,202530
FOUN,DRAW,101,NOW,20,18,202530
FOUN,DRAW,101,NOW,20,19,202530
FOUN,DRAW,101,NOW,20,14,202530
FOUN,DRAW,101,NOW,20,8,202530
FOUN,DRAW,200,SAV,20,15,202530
FOUN,DRAW,200,SAV,20,13,202530
FOUN,DRAW,200,SAV,20,19,202530
FOUN,DRAW,200,SAV,20,10,202530
FOUN,DRAW,200,SAV,20,15,202530
FOUN,DRAW,200,SAV,20,10,202530
FOUN,DRAW,200,SAV,20,10,202530
FOUN,DRAW,200,SAV,20,14,202530
FOUN,DRAW,200,SAV,20,19,202530
FOUN,DRAW,200,SAV,20,12,202530
FOUN,DRAW,200,SAV,20,17,202530
FOUN,DRAW,200,SAV,20,20,202530
FOUN,DRAW,200,SAV,20,19,202530
FOUN,DRAW,200,SAV,20,20,202530
FOUN,DRAW,200,SAV,20,13,202530
FOUN,DRAW,200,SAV,20,19,202530
FOUN,DRAW,200,SAV,20,20,202530
FOUN,DRAW,200,SAV,20,14,202530
FOUN,DRAW,200,SAV,20,20,202530
FOUN,DRAW,200,SAV,20,19,202530
FOUN,DRAW,200,SAV,20,12,202530
FOUN,DRAW,200,SAV,20,19,202530
FOUN,DRAW,200,SAV,20,14,202530
FOUN,DRAW,200,SAV,20,18,202530
FOUN,DRAW,200,SAV,20,14,202530
FOUN,DRAW,200,SAV,20,19,202530
FOUN,DRAW,200,SAV,20,20,202530
FOUN,DRAW,200,SAV,20,14,202530
FOUN,DRAW,200,SAV,20,7,202530
FOUN,DRAW,200,SAV,20,11,202530
FOUN,DRAW,200,SAV,20,20,202530
FOUN,DRAW,200,SAV,20,20,202530
FOUN,DRAW,200,SAV,20,12,202530
FOUN,DRAW,200,SAV,20,18,202530
FOUN,DRAW,200,SAV,20,20,202530
FOUN,DRAW,200,SAV,20,15,202530
FOUN,DRAW,200,SAV,20,11,202530
FOUN,DRAW,200,SAV,20,15,202530
FOUN,DRAW,200,NOW,20,17,202530
FOUN,DRAW,200,NOW,20,21,202530
FOUN,DRAW,200,NOW,20,19,202530
FOUN,DRAW,201,SAV,20,11,202530
FOUN,DRAW,206,SAV,20,19,202530
FOUN,DRAW,206,SAV,20,20,202530
FOUN,DRAW,206,SAV,20,20,202530
FOUN,DRAW,206,SAV,20,18,202530
FOUN,DRAW,206,SAV,20,20,202530
FOUN,DRAW,206,NOW,20,11,202530
FOUN,DRAW,206,NOW,20,6,202530
FOUN,DRAW,206,NOW,20,16,202530
FOUN,DRAW,225,SAV,20,7,202530
FOUN,DRAW,230,SAV,20,11,202530
FOUN,DRAW,230,SAV,20,17,202530
FOUN,DRAW,230,SAV,20,18,202530
FOUN,DRAW,230,SAV,20,16,202530
FOUN,DRAW,230,SAV,20,20,202530
FOUN,DRAW,230,NOW,20,13,202530
FOUN,DRAW,240,SAV,20,9,202530
FOUN,DRAW,240,SAV,20,18,202530
FOUN,DRAW,240,SAV,20,9,202530
FOUN,DRAW,242,SAV,20,17,202530
FOUN,DRAW,242,SAV,20,14,202530
FOUN,DRAW,242,SAV,20,9,202530
FOUN,DRAW,242,SAV,20,8,202530
FOUN,DRAW,250,NOW,20,8,202530
FOUN,DRAW,250,NOW,20,3,202530
FOUN,DRAW,310,SAV,20,8,202530
FOUN,DSGN,100,SAV,20,13,202530
FOUN,DSGN,100,SAV,20,9,202530
FOUN,DSGN,100,SAV,20,18,202530
FOUN,DSGN,100,SAV,20,17,202530
FOUN,DSGN,100,SAV,20,19,202530
FOUN,DSGN,100,SAV,20,19,202530
FOUN,DSGN,100,SAV,20,10,202530
